"LTER_site","date","species","sensor_node","soil_sensor","plot_name","year","surveyed_by","multi.hit_or_top.hit","abundance","Note","USDA_code","corrected_NWT_name"
"NWT",2018-07-20,"MINOBT",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2018-07-20,"OREALP",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",11,"NaN","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2018-07-20,"OREALP",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",15,"NaN","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2018-07-20,"PARPUL",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","PAPU2","Paronychia pulvinata"
"NWT",2018-07-20,"PARPUL",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",0.5,"NaN","PAPU2","Paronychia pulvinata"
"NWT",2018-07-20,"PHLPUL",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",1,"NaN","PHPU5","Phlox pulvinata"
"NWT",2018-07-20,"POAGLA",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"Noted as POAARC in field, but previous field samples were confirmed at this plot to be POAGLA","POGLR2","Poa glauca var. rupicola"
"NWT",2018-07-20,"POAGLA",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",2,"NaN","POGLR2","Poa glauca var. rupicola"
"NWT",2018-07-20,"PRIPAR",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","PRPA","Primula parryi"
"NWT",2018-07-20,"Rock",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",7,"NaN","2RF","Rock"
"NWT",2018-07-20,"Rock",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",4,"NaN","2RF","Rock"
"NWT",2018-07-20,"SEDLAN",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2018-07-20,"SEDLAN",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2018-07-20,"SELDEN",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",1,"NaN","SEDES","Selaginella densa var. scopulorum"
"NWT",2018-07-20,"SILACA",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",1,"NaN","SIACS2","Silene acaulis ssp. subacaulescens"
"NWT",2018-07-20,"SILACA",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","SIACS2","Silene acaulis ssp. subacaulescens"
"NWT",2018-07-20,"Soil",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","2BARE","Soil"
"NWT",2018-07-20,"Soil",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",1,"NaN","2BARE","Soil"
"NWT",2018-07-20,"TETACA",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","TEACC","Hymenoxys acaulis"
"NWT",2018-07-20,"TETACA",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",0.5,"NaN","TEACC","Hymenoxys acaulis"
"NWT",2018-07-20,"TETGRA",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",0.5,"NaN","TEGR3","Hymenoxys grandiflora"
"NWT",2018-07-20,"TETGRA",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","TEGR3","Hymenoxys grandiflora"
"NWT",2018-07-20,"TONPYG",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",1,"NaN","TOPY","Haplopappus pygmaeus"
"NWT",2018-07-20,"TRIDAS",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",49,"NaN","TRDA2","Trifolium dasyphyllum"
"NWT",2018-07-20,"TRIDAS",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",68,"NaN","TRDA2","Trifolium dasyphyllum"
"NWT",2018-07-20,"TRIPAR",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",2,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2018-07-20,"TRIPAR",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2018-07-20,"TRISPI",9,2,9.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","TRSP2","Trisetum spicatum"
"NWT",2018-07-20,"TRISPI",9,2,9.2,2018,"Kelsey Elwood and Jane G. Smith","top-hit",0.5,"Confirmed","TRSP2","Trisetum spicatum"
"NWT",2018-07-20,"ALLGEY",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","ALGE","Allium geyeri"
"NWT",2018-07-20,"AREFEN",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2018-07-20,"ARTPAT",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","ARPA18","Artemisia pattersonii"
"NWT",2018-07-20,"BISBIS",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","POBI6","Bistorta bistortoides"
"NWT",2018-07-20,"CALPUR",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","CAPU","Calamagrostis purpurascens"
"NWT",2018-07-20,"CAMROT",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","CARO2","Campanula rotundifolia"
"NWT",2018-07-20,"CARRUP",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",15,"NaN","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2018-07-20,"CASOCC",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","CAOC4","Castilleja occidentalis"
"NWT",2018-07-20,"Draba_sp",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0,"Listed on sheet, but I think that is just because it was present in previous years. There is no note on the 2018 multi-hit field sheet that it was present.","DRABA","Draba spp."
"NWT",2018-07-20,"ERIPIN",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ERPI6","Erigeron pinnatisectus"
"NWT",2018-07-20,"FESBRA",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","FEBR","Festuca brachyphylla"
"NWT",2018-07-20,"KOBMYO",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",7,"NaN","KOMY","Kobresia myosuroides"
"NWT",2018-07-20,"Lichen",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",9,"NaN","2LICHN","Unknown lichen"
"NWT",2018-07-20,"LLOSER",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","LLSE","Lloydia serotina"
"NWT",2018-07-20,"LUZSPI",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2018-07-20,"MINOBT",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",9,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2018-07-20,"OREALP",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2018-07-20,"PARPUL",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","PAPU2","Paronychia pulvinata"
"NWT",2018-07-20,"PHLPUL",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","PHPU5","Phlox pulvinata"
"NWT",2018-07-20,"POAARC",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"Unconfirmed - field sample was not collected to distinguish POAARC from POAGLA","POARG","Poa arctica ssp. grayana"
"NWT",2018-07-20,"POAGLA",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","POGLR2","Poa glauca var. rupicola"
"NWT",2018-07-20,"Rock",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",25,"NaN","2RF","Rock"
"NWT",2018-07-20,"SEDLAN",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","SELA","Sedum lanceolatum"
"NWT",2018-07-20,"SELDEN",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","SEDES","Selaginella densa var. scopulorum"
"NWT",2018-07-20,"SILACA",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","SIACS2","Silene acaulis ssp. subacaulescens"
"NWT",2018-07-20,"Soil",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",6,"NaN","2BARE","Soil"
"NWT",2018-07-20,"TETACA",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","TEACC","Hymenoxys acaulis"
"NWT",2018-07-20,"TETGRA",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","TEGR3","Hymenoxys grandiflora"
"NWT",2018-07-20,"TONPYG",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",9,"NaN","TOPY","Haplopappus pygmaeus"
"NWT",2018-07-20,"TRIDAS",10,2,10.2,2018,"Nancy Emery & William Bowman","multi-hit",10,"NaN","TRDA2","Trifolium dasyphyllum"
"NWT",2018-07-20,"ACHMIL",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",10,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2018-07-20,"ACOROS",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",55,"NaN","GEROT","Acomastylis rossii"
"NWT",2018-07-20,"ALLGEY",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","ALGE","Allium geyeri"
"NWT",2018-07-20,"BISBIS",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","POBI6","Bistorta bistortoides"
"NWT",2018-07-20,"CARSIC",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",38,"NaN","CASI12","Carex foenea"
"NWT",2018-07-20,"ELYSCR",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",11,"NaN","ELSC4","Elymus scribneri"
"NWT",2018-07-20,"Litter",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",7,"NaN","2LTR","Litter"
"NWT",2018-07-20,"Soil",11,2,11.2,2018,"Nancy Emery & William Bowman","multi-hit",6,"NaN","2BARE","Soil"
"NWT",2018-07-20,"ACHMIL",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2018-07-20,"ACOROS",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","GEROT","Acomastylis rossii"
"NWT",2018-07-20,"ANDSEP",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ANSE4","Androsace septentrionalis"
"NWT",2018-07-20,"ANTMED",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ANME2","Antennaria alpina"
"NWT",2018-07-20,"AREFEN",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2018-07-20,"ARTSCO",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","ARSC","Artemisia scopulorum"
"NWT",2018-07-20,"Carex_sp",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",NaN,"Field notes unclear. Taxon listed on datasheet but no abundance scored, unclear whether it is present in the plot or not","CAREX","Carex spp."
"NWT",2018-07-20,"CERARV",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","CEARS2","Cerastium arvense var. latifolium"
"NWT",2018-07-20,"Draba_sp",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"Yellow flower","DRABA","Draba spp."
"NWT",2018-07-20,"ERISIM",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ERSI3","Erigeron simplex"
"NWT",2018-07-20,"KOBMYO",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",23,"NaN","KOMY","Kobresia myosuroides"
"NWT",2018-07-20,"LEWPYG",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","LEPY2","Lewisia pygmaea var. pygmaea"
"NWT",2018-07-20,"Litter",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",9,"NaN","2LTR","Litter"
"NWT",2018-07-20,"LLOSER",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","LLSE","Lloydia serotina"
"NWT",2018-07-20,"MINOBT",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2018-07-20,"Pedicularis_sp",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","PEDIC","Pedicularis spp."
"NWT",2018-07-20,"POTDIV",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","PODI2","Potentilla diversifolia"
"NWT",2018-07-20,"Rock",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","2RF","Rock"
"NWT",2018-07-20,"SEDLAN",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","SELA","Sedum lanceolatum"
"NWT",2018-07-20,"Soil",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",22,"NaN","2BARE","Soil"
"NWT",2018-07-20,"SOLMUL",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",6,"NaN","SOMU","Solidago multiradiata"
"NWT",2018-07-20,"TRIPAR",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",29,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2018-07-20,"TRISPI",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","TRSP2","Trisetum spicatum"
"NWT",2018-07-20,"Unknown_graminoid",16,2,16.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","2GRAM","Unknown graminoid"
"NWT",2018-07-20,"ACOROS",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",1,"NaN","GEROT","Acomastylis rossii"
"NWT",2018-07-20,"ACOROS",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",4,"NaN","GEROT","Acomastylis rossii"
"NWT",2018-07-20,"AGOGLA",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2018-07-20,"AGOGLA",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",1,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2018-07-20,"ALLGEY",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"Confirmed","ALGE","Allium geyeri"
"NWT",2018-07-20,"ALLGEY",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",0.5,"Confirmed","ALGE","Allium geyeri"
"NWT",2018-07-20,"ARTSCO",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",3,"NaN","ARSC","Artemisia scopulorum"
"NWT",2018-07-20,"ARTSCO",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",1,"NaN","ARSC","Artemisia scopulorum"
"NWT",2018-07-20,"BISVIV",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",1,"Confirmed","POVI3","Bistorta vivipara"
"NWT",2018-07-20,"BISVIV",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",3,"Confirmed","POVI3","Bistorta vivipara"
"NWT",2018-07-20,"CALLEP",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",6,"NaN","CALE4","Caltha leptosepala"
"NWT",2018-07-20,"CALLEP",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",17,"NaN","CALE4","Caltha leptosepala"
"NWT",2018-07-20,"CARSCO",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0,"Confirmed","CASCS2","Carex scopulorum var. scopulorum"
"NWT",2018-07-20,"CARSCO",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",1,"Confirmed","CASCS2","Carex scopulorum var. scopulorum"
"NWT",2018-07-20,"DESCAE",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",37,"NaN","DECE","Deschampsia caespitosa"
"NWT",2018-07-20,"DESCAE",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",24,"NaN","DECE","Deschampsia caespitosa"
"NWT",2018-07-20,"DODPUL",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",8,"Confirmed","DOPU","Dodecatheon pulchellum"
"NWT",2018-07-20,"DODPUL",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"Confirmed","DOPU","Dodecatheon pulchellum"
"NWT",2018-07-20,"GENALG",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",7,"NaN","GEAL2","Gentiana algida"
"NWT",2018-07-20,"GENALG",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",1,"NaN","GEAL2","Gentiana algida"
"NWT",2018-07-20,"GENAMA",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"Confirmed","GEAM3","Gentianella amarella"
"NWT",2018-07-20,"GENAMA",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",3,"Confirmed","GEAM3","Gentianella amarella"
"NWT",2018-07-20,"JUNTRI",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",8,"NaN","JUTR4","Juncus triglumis"
"NWT",2018-07-20,"JUNTRI",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",15,"NaN","JUTR4","Juncus triglumis"
"NWT",2018-07-20,"Litter",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",6,"NaN","2LTR","Litter"
"NWT",2018-07-20,"Litter",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",6,"NaN","2LTR","Litter"
"NWT",2018-07-20,"LLOSER",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",14,"NaN","LLSE","Lloydia serotina"
"NWT",2018-07-20,"LLOSER",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",4,"NaN","LLSE","Lloydia serotina"
"NWT",2018-07-20,"PEDGRO",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",3,"NaN","PEGR2","Pedicularis groenlandica"
"NWT",2018-07-20,"PEDGRO",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",10,"NaN","PEGR2","Pedicularis groenlandica"
"NWT",2018-07-20,"POTDIV",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",4,"NaN","PODI2","Potentilla diversifolia"
"NWT",2018-07-20,"POTDIV",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",8,"NaN","PODI2","Potentilla diversifolia"
"NWT",2018-07-20,"RHOINT",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",2,"NaN","RHIN11","Rhodiola integrifolia"
"NWT",2018-07-20,"RHOINT",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"NaN","RHIN11","Rhodiola integrifolia"
"NWT",2018-07-20,"STELON",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",0.5,"Confirmed","STLO2","Stellaria longipes"
"NWT",2018-07-20,"STELON",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"Confirmed","STLO2","Stellaria longipes"
"NWT",2018-07-20,"SWEPER",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"NaN","SWPE","Swertia perennis"
"NWT",2018-07-20,"SWEPER",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",5,"NaN","SWPE","Swertia perennis"
"NWT",2018-07-20,"TRISPI",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",0.5,"NaN","TRSP2","Trisetum spicatum"
"NWT",2018-07-20,"TRISPI",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",1,"NaN","TRSP2","Trisetum spicatum"
"NWT",2018-07-20,"SALIX",17,2,17.2,2018,"Jane G. Smith and LH","multi-hit",46,"NaN","SALIX","Salix spp."
"NWT",2018-07-20,"SALIX",17,2,17.2,2018,"Jane G. Smith and LH","top-hit",41,"NaN","SALIX","Salix spp."
"NWT",2018-07-25,"ACHMIL",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",3,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2018-07-25,"ACOROS",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",14,"NaN","GEROT","Acomastylis rossii"
"NWT",2018-07-25,"ANTMED",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","ANME2","Antennaria alpina"
"NWT",2018-07-25,"AREFEN",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",8,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2018-07-25,"ARTSCO",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",6,"NaN","ARSC","Artemisia scopulorum"
"NWT",2018-07-25,"BISBIS",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","POBI6","Bistorta bistortoides"
"NWT",2018-07-25,"CARRUP",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",24,"NaN","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2018-07-25,"CERARV",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","CEARS2","Cerastium arvense var. latifolium"
"NWT",2018-07-25,"CHIJAM",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","CHJA","Chionophila jamesii"
"NWT",2018-07-25,"DESCAE",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",11,"NaN","DECE","Deschampsia caespitosa"
"NWT",2018-07-25,"ERISIM",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"Unconfirmed","ERSI3","Erigeron simplex"
"NWT",2018-07-25,"FESBRA",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","FEBR","Festuca brachyphylla"
"NWT",2018-07-25,"KOBMYO",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",3,"NaN","KOMY","Kobresia myosuroides"
"NWT",2018-07-25,"Lichen",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","2LICHN","Unknown lichen"
"NWT",2018-07-25,"Litter",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",9,"NaN","2LTR","Litter"
"NWT",2018-07-25,"LLOSER",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","LLSE","Lloydia serotina"
"NWT",2018-07-25,"LUZSPI",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","LUSP4","Luzula spicata ssp. saximontana"
"NWT",2018-07-25,"MINOBT",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",9,"NaN","MIOB2","Minuartia obtusiloba"
"NWT",2018-07-25,"OREALP",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","ORALA","Oreoxis alpina ssp. alpina"
"NWT",2018-07-25,"POTDIV",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",3,"NaN","PODI2","Potentilla diversifolia"
"NWT",2018-07-25,"Rock",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","2RF","Rock"
"NWT",2018-07-25,"SAXRHO",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","SARH2","Saxifraga rhomboidea"
"NWT",2018-07-25,"SEDLAN",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","SELA","Sedum lanceolatum"
"NWT",2018-07-25,"SELDEN",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",6,"NaN","SEDES","Selaginella densa var. scopulorum"
"NWT",2018-07-25,"Soil",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",11,"NaN","2BARE","Soil"
"NWT",2018-07-25,"SOLMUL",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","SOMU","Solidago multiradiata"
"NWT",2018-07-25,"TETGRA",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","TEGR3","Hymenoxys grandiflora"
"NWT",2018-07-25,"TRIPAR",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",4,"NaN","TRPAP","Trifolium parryi ssp. parryi"
"NWT",2018-07-25,"TRISPI",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","TRSP2","Trisetum spicatum"
"NWT",2018-07-25,"Unknown_graminoid",14,2,14.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"ELYMUS?","2GRAM","Unknown graminoid"
"NWT",2018-07-25,"ACHMIL",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","ACMIA","Achillea lanulosa ssp. alpicola"
"NWT",2018-07-25,"AGOGLA",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","AGGLG","Agoseris glauca var. glauca"
"NWT",2018-07-25,"ALLGEY",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ALGE","Allium geyeri"
"NWT",2018-07-25,"ANTMED",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","ANME2","Antennaria alpina"
"NWT",2018-07-25,"ANTROS",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"Confirmed","ANRO2","Antennaria rosea"
"NWT",2018-07-25,"AREFEN",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",3,"NaN","ARFET3","Arenaria fendleri var. tweedyi"
"NWT",2018-07-25,"ARTSCO",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ARSC","Artemisia scopulorum"
"NWT",2018-07-25,"BISVIV",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",3,"NaN","POVI3","Bistorta vivipara"
"NWT",2018-07-25,"CAMROT",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",8,"NaN","CARO2","Campanula rotundifolia"
"NWT",2018-07-25,"CARALB",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",2,"NaN","CAAL6","Carex albonigra"
"NWT",2018-07-25,"CARRUP",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",21,"NaN","CARUD","Carex rupestris ssp. drummondiana"
"NWT",2018-07-25,"CERARV",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","CEARS2","Cerastium arvense var. latifolium"
"NWT",2018-07-25,"Draba_sp",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"Unconfirmed","DRABA","Draba spp."
"NWT",2018-07-25,"ERISIM",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",0.5,"NaN","ERSI3","Erigeron simplex"
"NWT",2018-07-25,"FESBRA",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","FEBR","Festuca brachyphylla"
"NWT",2018-07-25,"KOBMYO",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",38,"NaN","KOMY","Kobresia myosuroides"
"NWT",2018-07-25,"Lichen",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",1,"NaN","2LICHN","Unknown lichen"
"NWT",2018-07-25,"Litter",20,2,20.2,2018,"Nancy Emery & William Bowman","multi-hit",12,"NaN","2LTR","Litter"
